;RPMDiz;Udz;Ud;Ugen;Iv;Igen;alpha16;TestV;ChopReg;UUAL;UUBL;UUCL;IaL;IbL;IcL;IdzL;IdL;IqzL;IqL;E_MaxL;E_LineL;E_ampL;IqLCurLim;fUmL;UkdL;UkqL;UUdL;UUqL;ThetaL;SpeedLz1_16;DeltaSpeedL1;DeltaSpeedL;SpeedL;SpeedLz;Iaz;ImL;UdSIL;UqSIL;UAlphaSIL;UUAR;UUBR;UUCR;IaR;IbR;IcR;IdzR;IdR;IqzR;IqR;E_MaxR;E_LineR;E_ampR;IqRCurLim;fUmR;sdELint;sdERint;UUdR;UUqR;ThetaR;SpeedRz1_16;DeltaSpeedR1;DeltaSpeedR;SpeedR;SpeedRz;EAlphaInstL;EBetaInstL;EAlphaInstR;EBetaInstR;AverageCarSpeed;M1;CTR_CAP4;CTR_CAP1;CTR_CAP2;freq_3_harm;PowerMax16;PowerL16;PowerR16;UAlphaSIR;UBetaSIR;LimitSummSpeedL;LimitSummSpeedR;SpeedLzCruize;SpeedRzCruize;UAlphaSIL;UBetaSIL;IqzLCruize;IqzRCruize;SummSpeedLint;SummSpeedRint;PowerUvtr;DeltaSpeedLCruize;DeltaSpeedRCruize;IfRMSL;iffL;Faults1;Faults2;FaultsC;FaultsDINV;FaultsDCHOP;
218;1305;650;717;664;78;1;100;1234;13230;20127;7759;9615;-1606;-255;1938;1004;952;-1770;-1809;357;183;186;2491;7573;-46;-633;2898;7136;25532;298;0;881;298;298;1640;303;75;185;198;12131;18496;6873;1661;-1941;283;1018;1043;-1829;-1821;357;167;167;2491;6882;1014;1018;2491;6243;2048;271;0;894;271;271;188;9;-35;164;281;-32768;4912;584;6945;261;811;-378;-347;-9;174;30;30;281;281;198;-27;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
219;1305;650;726;652;78;3;100;1234;13207;20112;7968;9421;-1534;-375;1949;999;945;-1769;-1804;357;183;189;2491;7578;-45;-214;2893;7091;25805;298;0;882;298;298;1706;940;75;184;197;11735;18631;7134;1736;-1886;176;1018;1054;-1830;-1821;357;167;167;2491;6876;1014;1018;2430;6225;2321;271;0;893;271;271;192;4;-45;161;281;-16877;7133;2805;9166;261;811;-376;-346;-19;172;30;30;281;281;197;-21;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
220;1305;650;729;643;79;3;100;1234;14500;19938;8476;9087;-1417;-501;1970;979;964;-1770;-1763;357;182;188;2491;7581;-45;-209;2744;6923;26078;296;0;881;296;296;1758;942;71;179;193;11283;18796;7421;1808;-1837;69;1008;1064;-1829;-1829;357;165;167;2491;6869;1014;1018;2328;6262;2594;268;0;894;268;268;188;13;-54;159;281;-16825;9360;5031;11393;261;811;-371;-354;-31;170;30;30;281;281;193;-9;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
221;1305;650;727;640;79;2;100;1234;14400;20054;9019;8428;-1312;-651;2003;984;960;-1769;-1773;357;182;185;2491;7576;-45;-212;2833;7011;26487;296;0;882;296;296;1815;917;73;182;196;11043;18913;7544;1839;-1793;-22;1008;1034;-1830;-1832;357;165;168;2491;6862;1014;1018;2452;6262;2867;268;0;893;268;268;178;43;-62;157;280;-16850;11588;7259;867;261;811;-375;-349;-37;170;30;30;280;280;196;8;0;0;30;-30;1321;1;1;0;0;0;0;0;0;0;
222;1305;650;727;664;79;3;109;1234;14310;19972;9180;8349;-1210;-756;2006;999;963;-1770;-1753;357;182;186;2491;7576;-45;-214;2894;6906;26761;296;0;881;296;296;1886;925;75;179;194;10532;19275;7693;1868;-1759;-120;1003;955;-1829;-1863;357;165;167;2491;6857;1014;1018;2747;6408;3277;268;0;894;268;268;182;41;-79;147;280;-16712;1100;9512;3130;261;811;-363;-348;-51;173;30;30;280;280;194;12;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
223;1305;650;729;664;79;2;109;1234;14500;19859;9622;8020;-1107;-870;2012;994;979;-1769;-1741;357;182;186;2491;7573;-45;-212;2807;6866;27034;296;0;882;296;296;1935;929;72;178;191;10474;19191;7835;1882;-1672;-222;1008;935;-1830;-1834;357;165;168;2491;6861;1014;1018;2817;6259;3550;268;0;893;268;268;180;48;-76;152;280;-16873;3273;11684;5302;261;811;-365;-334;-52;170;30;30;280;280;191;24;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
224;1305;650;731;664;79;4;109;1234;15500;19755;10285;7461;-977;-998;2028;994;979;-1770;-1745;357;182;183;2491;7567;-45;-215;2837;6874;27443;296;0;881;296;296;1969;903;73;178;188;10138;19296;8066;1915;-1591;-307;1003;927;-1829;-1832;357;165;169;2491;6861;1014;1018;2849;6286;3823;268;0;894;268;268;165;72;-82;150;280;-16912;5494;1142;7523;261;811;-364;-336;-61;168;30;30;280;280;188;42;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
225;1305;650;727;646;79;3;109;1234;15300;19699;10459;7343;-876;-1100;2017;1009;986;-1769;-1740;357;182;184;2491;7562;-45;-217;2883;6838;27716;296;0;882;296;296;1999;913;74;177;187;9813;19294;8393;1953;-1518;-434;998;939;-1830;-1822;357;165;169;2491;6862;1014;1018;2814;6239;4096;268;0;893;268;268;170;72;-89;145;278;-16984;7716;3364;9745;261;811;-358;-335;-69;163;30;30;278;278;187;46;0;0;30;-30;1321;2;2;0;0;0;0;0;0;0;
226;1305;650;721;648;80;3;109;1234;14820;19484;10955;7062;-763;-1213;2008;1004;1010;-1770;-1736;357;182;184;2491;7557;-45;-214;2755;6801;27989;296;0;881;296;296;2026;918;71;176;181;9489;19306;8705;1989;-1421;-543;998;954;-1829;-1816;357;165;169;2491;6862;1014;1018;2797;6222;4369;268;0;894;268;268;166;80;-98;139;278;-17358;9938;5586;11968;261;811;-360;-334;-78;159;30;30;278;278;181;58;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
227;1305;650;715;646;79;3;109;1234;14088;19369;11420;6712;-666;-1319;2016;1004;1031;-1769;-1756;357;182;184;2491;7549;-45;-622;2684;6883;28262;296;0;882;296;296;2050;303;69;178;178;9198;19312;8990;2014;-1340;-653;998;959;-1830;-1814;357;165;169;2491;6861;1014;1018;2816;6205;4642;268;0;893;268;268;160;91;-104;133;278;-32768;12161;7810;1428;261;811;-368;-332;-85;154;30;30;278;278;178;70;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
228;1305;650;712;664;78;2;104;1234;13280;19165;11926;6410;-559;-1438;2006;1004;1057;-1770;-1773;357;182;185;2491;7543;-45;-619;2569;6927;28535;296;0;881;296;296;2072;306;66;180;173;8562;19564;9374;2052;-1263;-753;998;919;-1829;-1857;357;165;168;2491;6860;1014;1018;3028;6401;5052;268;0;894;268;268;155;103;-120;117;278;-32768;1683;10106;3715;261;811;-378;-338;-102;152;30;30;278;278;173;82;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
229;1305;650;715;664;79;2;104;1234;12702;19071;12334;6096;-478;-1536;1973;999;1047;-1769;-1798;357;182;186;2491;7537;-45;-613;2586;7033;28809;296;0;882;296;296;2084;310;67;182;170;8476;19436;9588;2053;-1147;-855;1003;929;-1830;-1838;357;165;170;2491;6868;1014;1018;3012;6282;5325;268;0;893;268;268;151;112;-121;122;278;-32768;3858;12281;5890;261;811;-382;-330;-104;147;30;30;278;278;170;93;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
230;1305;650;721;663;78;3;104;1234;12482;18655;13057;5788;-323;-1615;1926;994;1035;-1770;-1791;357;182;184;2491;7536;-46;-617;2585;6987;29218;296;0;881;296;296;2080;303;67;181;160;8391;19119;9990;2066;-1017;-972;993;1011;-1829;-1801;357;165;172;2491;6871;1014;1018;2639;6141;5461;268;0;894;268;268;129;129;-120;127;278;-32768;6080;1759;8112;261;811;-381;-335;-106;137;30;30;278;278;160;109;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
231;1305;650;727;643;78;3;104;1234;13500;18467;13306;5727;-198;-1693;1864;1004;1046;-1769;-1777;357;182;184;2491;7533;-45;-620;2548;6948;29491;296;0;882;296;296;2076;305;66;180;155;7947;19036;10517;2080;-910;-1080;982;1031;-1830;-1808;357;165;170;2491;6864;1014;1017;2577;6188;5734;268;0;893;268;268;131;131;-132;105;278;-32768;8302;3981;10334;261;811;-378;-340;-118;127;30;30;278;278;155;113;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
232;1305;650;728;645;79;3;104;1234;14000;17974;13703;5823;-36;-1741;1775;1004;1074;-1770;-1721;357;182;181;2491;7528;-45;-617;2395;6704;29764;296;0;881;296;296;2074;302;62;174;142;7696;18968;10836;2079;-825;-1190;992;1037;-1829;-1813;357;165;169;2491;6858;1014;1017;2597;6196;6007;268;0;894;268;268;119;134;-138;95;278;-32768;10525;6204;12557;261;811;-368;-342;-124;122;30;30;278;278;142;118;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
233;1305;650;731;645;79;3;104;1234;15500;17927;14277;5296;41;-1803;1739;1019;1011;-1769;-1776;357;182;181;2491;7512;-46;-634;2740;6989;30174;296;0;882;296;296;2065;298;71;181;141;7575;18770;11155;2043;-725;-1288;997;1035;-1830;-1790;357;165;167;2491;6853;1014;1017;2598;6070;6281;268;0;893;268;268;103;150;-140;88;278;-32768;4;8427;2036;261;811;-372;-331;-128;114;30;30;278;278;141;134;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
234;1305;650;723;667;79;3;105;1234;15100;17762;14452;5286;129;-1840;1677;1019;990;-1770;-1776;357;182;184;2491;7512;-45;-631;2764;6933;30447;296;0;881;296;296;2050;305;71;180;136;7277;18621;11602;2040;-600;-1383;1007;1060;-1829;-1800;357;165;166;2491;6843;1014;1017;2500;6121;6554;268;0;894;268;268;112;151;-146;77;278;-32768;2271;10685;4301;261;811;-369;-339;-135;105;30;30;278;278;136;137;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
235;1305;650;719;666;79;3;105;1234;14540;17461;14793;5246;225;-1870;1598;1004;974;-1769;-1763;357;182;185;2491;7511;-44;-212;2765;6882;30720;296;0;882;296;296;2029;939;71;178;128;7074;18449;11977;2021;-485;-1466;1012;1069;-1830;-1805;357;165;166;2491;6834;1014;1017;2464;6111;6827;268;0;893;268;268;107;153;-151;69;278;-16999;4447;101;6477;261;811;-365;-336;-141;97;30;30;278;278;128;143;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
236;1305;650;717;666;79;3;105;1234;13936;17023;15587;4890;340;-1917;1574;989;945;-1770;-1811;357;180;186;2491;7508;-45;-211;2846;7107;31130;293;0;881;293;293;1998;930;73;184;117;6797;18283;12420;2009;-377;-1541;1007;1074;-1829;-1825;357;164;167;2491;6825;1014;1017;2388;6188;7100;266;0;894;266;266;83;168;-156;62;278;-16942;6675;2329;8705;261;811;-380;-345;-148;88;30;30;278;278;117;160;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
237;1305;650;715;647;80;4;105;1234;13293;16837;15700;4963;440;-1940;1479;984;935;-1769;-1791;357;180;188;2491;7513;-45;-209;2881;6997;31403;293;0;882;293;293;1964;947;74;181;112;6639;18077;12783;1973;-283;-1615;1002;1068;-1830;-1828;357;164;167;2491;6818;1014;1017;2363;6174;7373;266;0;893;266;266;87;170;-159;52;277;-16578;8894;4548;10924;261;811;-371;-347;-152;79;30;30;277;277;112;161;0;0;30;-30;1321;1;1;0;0;0;0;0;0;0;
238;1305;650;718;646;79;4;105;1234;12864;16385;16032;5083;567;-1963;1363;974;953;-1770;-1760;357;180;188;2491;7515;-44;-206;2777;6882;31676;293;0;881;293;293;1902;950;72;178;101;6243;17964;13292;1929;-183;-1673;1002;1008;-1829;-1855;357;164;166;2491;6810;1014;1017;2598;6300;7782;266;0;894;266;266;77;171;-162;30;277;-16605;11114;6768;384;261;811;-367;-346;-162;70;30;30;277;277;101;164;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
239;1305;650;722;652;78;2;105;1234;12678;16060;16413;5027;673;-2000;1283;974;961;-1769;-1766;357;180;188;2491;7512;-44;-205;2781;6940;31949;293;0;882;293;293;1855;954;72;180;92;6256;17795;13448;1864;-76;-1720;1007;997;-1830;-1838;357;164;167;2491;6810;1014;1017;2608;6205;8055;266;0;893;266;266;66;176;-165;36;277;-16801;567;8991;2607;261;811;-372;-341;-162;65;30;30;277;277;92;170;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
240;1305;650;725;665;79;2;100;1234;12661;15512;16983;5005;796;-2034;1159;974;938;-1770;-1774;357;180;186;2491;7511;-45;-207;2902;6963;32358;293;0;881;293;293;1802;931;75;181;78;6175;17542;13782;1797;29;-1773;1002;992;-1829;-1823;357;164;167;2491;6807;1014;1017;2598;6163;8329;266;0;894;266;266;41;179;-165;29;277;-16473;2835;11247;4865;261;811;-371;-338;-164;56;30;30;277;277;78;179;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
241;1305;650;733;663;79;2;100;1234;16500;15270;17095;5135;906;-2040;1038;983;952;-1769;-1752;357;180;186;2491;7512;-44;-208;2878;6862;32631;293;0;882;293;293;1745;936;74;178;72;5893;17457;14149;1776;140;-1794;1002;973;-1830;-1858;357;164;169;2491;6803;1013;1017;2691;6330;8602;266;0;893;266;266;43;181;-171;21;277;-16512;5012;677;7042;261;811;-363;-346;-171;49;30;30;277;277;72;179;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
242;1305;650;730;647;78;2;100;1234;16350;14726;17344;5430;1043;-2020;911;983;998;-1770;-1718;357;180;183;2491;7510;-44;-207;2690;6712;137;293;0;881;293;293;1683;928;69;174;57;5877;17206;14416;1703;231;-1828;992;955;-1829;-1843;357;164;170;2491;6806;1013;1017;2727;6248;8875;266;0;894;266;266;30;179;-171;15;277;-16974;7234;2899;9263;261;811;-360;-340;-172;41;30;30;277;277;57;178;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
243;1305;650;722;647;79;3;100;1234;15815;14211;17926;5363;1154;-2023;816;998;976;-1769;-1750;357;180;181;2491;7499;-45;-213;2897;6868;546;293;0;882;293;293;1619;908;75;178;44;5852;16943;14704;1624;328;-1868;987;949;-1830;-1827;357;164;169;2491;6806;1013;1017;2745;6192;9148;266;0;893;266;266;3;180;-169;6;275;-16909;9457;5122;11486;261;811;-360;-334;-172;33;30;30;275;275;44;188;0;0;30;-30;1321;2;2;0;0;0;0;0;0;0;
244;1305;650;715;646;79;3;100;1234;14984;13955;18009;5536;1252;-1996;713;1008;991;-1770;-1740;357;180;182;2491;7498;-45;-214;2850;6773;819;293;0;881;293;293;1546;919;74;176;37;5824;16645;15030;1542;445;-1914;992;963;-1829;-1817;357;164;168;2491;6805;1013;1017;2726;6166;9421;266;0;894;266;266;7;184;-168;-5;275;-17070;11678;7343;961;261;811;-355;-335;-173;24;30;30;275;275;37;187;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
245;1305;650;708;668;79;4;104;1234;13886;13499;18370;5631;1346;-2006;622;1003;1001;-1769;-1763;357;180;184;2491;7492;-44;-212;2797;6876;1092;293;0;882;293;293;1432;931;72;178;25;5500;16403;15596;1483;543;-1954;997;912;-1830;-1855;357;164;168;2491;6803;1013;1017;3010;6338;9830;266;0;893;266;266;-1;186;-167;-25;275;-17471;1185;9614;3219;261;811;-364;-333;-182;12;30;30;275;275;25;191;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
246;1305;650;711;666;80;3;104;1234;13048;13064;18606;5830;1430;-2001;509;993;1006;-1770;-1769;357;180;185;2491;7490;-45;-608;2744;6871;1365;293;0;881;293;293;1350;308;71;178;14;5487;16200;15812;1410;663;-1974;997;915;-1829;-1861;357;164;171;2491;6811;1013;1017;2991;6348;10103;266;0;894;266;266;-11;186;-173;-22;275;-32768;3361;11790;5395;261;811;-367;-337;-182;5;30;30;275;275;14;191;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
247;1305;650;713;669;79;5;104;1234;12394;12542;18873;6085;1530;-1992;385;988;1031;-1769;-1777;357;180;185;2491;7487;-45;-602;2613;6907;1638;293;0;882;293;293;1272;310;67;179;1;5529;15867;16103;1319;774;-1978;982;914;-1830;-1850;357;164;173;2491;6819;1013;1017;2979;6305;10377;266;0;893;266;266;-24;184;-173;-26;275;-32768;5581;1267;7615;261;811;-376;-334;-181;-3;30;30;275;275;1;191;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
248;1305;650;716;645;78;3;104;1234;11955;12101;18976;6423;1615;-1940;250;988;1054;-1770;-1758;357;180;184;2491;7483;-45;-600;2511;6811;1911;293;0;881;293;293;1188;311;65;177;-10;5636;15460;16403;1208;910;-1973;972;934;-1829;-1831;357;164;172;2491;6825;1013;1017;2896;6247;10650;266;0;894;266;266;-36;180;-168;-38;275;-32768;7804;3490;9838;261;811;-373;-335;-178;-14;30;30;275;275;-10;188;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
249;1305;650;720;647;80;3;104;1234;11760;11429;19422;6649;1696;-1900;132;993;1025;-1769;-1788;357;180;182;2491;7475;-45;-611;2651;6966;2321;293;0;882;293;293;1096;303;68;181;-27;5768;15067;16664;1088;1017;-2002;977;965;-1830;-1813;357;164;170;2491;6827;1013;1017;2829;6178;10923;266;0;893;266;266;-60;170;-162;-49;275;-32768;10026;5712;12060;261;811;-379;-332;-175;-23;30;30;275;275;-27;191;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
250;1305;650;726;642;79;3;104;1234;13000;11283;19375;6842;1738;-1831;14;1003;1019;-1770;-1765;357;180;183;2491;7475;-45;-614;2672;6836;2594;293;0;881;293;293;996;305;69;177;-31;5797;14757;16945;989;1139;-1994;987;977;-1829;-1814;357;164;169;2491;6826;1013;1017;2853;6196;11196;266;0;894;266;266;-58;175;-159;-58;275;-32768;12248;7934;1539;261;811;-366;-332;-174;-32;30;30;275;275;-31;188;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
251;1305;650;731;665;78;3;107;1234;15500;10941;19410;7149;1773;-1750;-95;998;1012;-1769;-1740;357;180;182;2491;7470;-45;-608;2655;6747;2867;293;0;882;293;293;946;306;69;175;-40;6191;14422;16886;857;1242;-1998;992;1055;-1830;-1765;357;164;168;2491;6826;1013;1017;2525;5955;11332;266;0;893;266;266;-63;171;-159;-55;275;-32768;1776;10201;3809;261;811;-361;-326;-164;-36;30;30;275;275;-40;184;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
252;1305;650;729;665;79;3;107;1234;15400;10304;19764;7432;1824;-1694;-198;998;968;-1770;-1770;357;179;182;2491;7462;-45;-616;2847;6887;3277;290;0;881;290;290;850;301;74;179;-57;6337;13811;17351;750;1373;-2000;987;1088;-1829;-1780;357;162;165;2491;6812;1013;1017;2385;6040;11605;264;0;894;264;264;-86;160;-145;-75;275;-32768;3947;12372;5979;261;811;-364;-339;-160;-53;30;30;275;275;-57;185;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
253;1305;650;719;662;79;2;107;1234;14810;10125;19780;7595;1856;-1608;-272;998;957;-1769;-1767;357;179;183;2491;7462;-44;-210;2872;6849;3550;290;0;882;290;290;740;931;74;178;-61;6462;13508;17529;646;1443;-2004;1002;1093;-1830;-1783;357;162;163;2491;6800;1013;1017;2409;6004;11878;264;0;893;264;264;-83;165;-137;-86;274;-16741;6173;1828;8206;261;811;-361;-335;-156;-60;30;30;274;274;-61;182;0;0;30;-30;1321;1;1;0;0;0;0;0;0;0;
254;1305;650;717;642;79;4;107;1234;14179;9760;19830;7910;1894;-1543;-380;993;958;-1770;-1765;357;179;184;2491;7461;-44;-208;2858;6836;3823;290;0;881;290;290;630;939;74;177;-71;6536;13161;17802;560;1526;-1993;1012;1087;-1829;-1804;357;162;163;2491;6787;1013;1017;2418;6075;12151;264;0;894;264;264;-91;161;-135;-92;274;-16739;8396;4050;10428;261;811;-360;-336;-155;-69;30;30;274;274;-71;178;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
255;1305;650;715;647;79;4;107;1234;13512;9247;19926;8327;1960;-1477;-500;988;987;-1769;-1784;357;179;185;2491;7459;-44;-206;2728;6928;4096;290;0;882;290;290;525;950;70;180;-84;6777;12703;18019;450;1610;-1981;1012;1100;-1830;-1813;357;162;162;2491;6778;1013;1017;2297;6075;12425;264;0;893;264;264;-104;155;-128;-99;274;-17432;10620;6275;12653;261;811;-374;-341;-148;-79;30;30;274;274;-84;174;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
256;1305;650;714;646;78;4;107;1234;12861;8705;20030;8765;1977;-1386;-620;983;947;-1770;-1790;357;179;183;2491;7459;-44;-207;2924;6940;4506;290;0;881;290;290;414;928;76;180;-98;6789;12448;18263;379;1663;-1959;1017;1069;-1829;-1836;357;162;163;2491;6767;1013;1017;2423;6167;12698;264;0;894;264;264;-119;138;-126;-107;274;-16781;83;8488;2095;261;811;-366;-344;-148;-87;30;30;274;274;-98;169;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
257;1305;650;717;666;79;2;104;1234;12425;8630;19948;8922;1972;-1300;-734;993;941;-1769;-1763;357;179;184;2491;7461;-44;-208;2984;6827;4779;290;0;882;290;290;257;936;77;177;-100;6980;11840;18680;272;1734;-1926;1011;1022;-1830;-1869;357;162;163;2491;6762;1013;1016;2544;6294;13107;264;0;893;264;264;-119;142;-109;-121;274;-16423;2359;10769;4388;261;811;-355;-347;-143;-102;30;30;274;274;-100;165;0;0;30;-30;1321;0;0;0;0;0;0;0;0;0;
