;RPMDiz;Udz;Ud;Ugen;Iv;Igen;alpha16;TestV;ChopReg;UUAL;UUBL;UUCL;IaL;IbL;IcL;IdzL;IdL;IqzL;IqL;E_MaxL;E_LineL;E_ampL;IqLCurLim;fUmL;UkdL;UkqL;UUdL;UUqL;ThetaL;SpeedLz1_16;DeltaSpeedL1;DeltaSpeedL;SpeedL;SpeedLz;Iaz;ImL;UdSIL;UqSIL;UAlphaSIL;UUAR;UUBR;UUCR;IaR;IbR;IcR;IdzR;IdR;IqzR;IqR;E_MaxR;E_LineR;E_ampR;IqRCurLim;fUmR;sdELint;sdERint;UUdR;UUqR;ThetaR;SpeedRz1_16;DeltaSpeedR1;DeltaSpeedR;SpeedR;SpeedRz;EAlphaInstL;EBetaInstL;EAlphaInstR;EBetaInstR;AverageCarSpeed;M1;CTR_CAP4;CTR_CAP1;CTR_CAP2;freq_3_harm;PowerMax16;PowerL16;PowerR16;UAlphaSIR;UBetaSIR;LimitSummSpeedL;LimitSummSpeedR;SpeedLzCruize;SpeedRzCruize;UAlphaSIL;UBetaSIL;IqzLCruize;IqzRCruize;SummSpeedLint;SummSpeedRint;PowerUvtr;DeltaSpeedLCruize;DeltaSpeedRCruize;IfRMSL;iffL;Faults1;Faults2;FaultsC;FaultsDINV;FaultsDCHOP;
366;1615;940;1006;944;104;6;97;1234;9800;0;20362;18124;280;-49;-196;159;166;-360;-240;516;840;509;1286;13986;-44;-464;161;13548;6554;1361;0;600;1361;1361;-588;178;5;499;-497;25000;9439;2847;-553;103;413;189;148;-599;-561;516;898;508;1337;13375;159;164;-108;13273;24849;1455;0;647;1455;1455;-503;17;471;183;1406;-1201;4730;1497;6630;323;1279;-268;-446;475;142;30;30;1406;1406;-497;47;0;0;30;-30;2623;0;0;0;23;0;0;0;0;0;
367;1615;940;986;924;107;6;90;1234;7655;19470;0;18917;-332;338;50;235;264;-370;-260;516;835;498;1300;13923;-45;-666;-41;13392;18022;1354;0;601;1354;1354;645;179;0;494;257;0;19308;18447;526;-187;-293;222;220;-607;-481;516;894;496;1340;13345;160;167;-302;12763;6554;1449;0;649;1449;1449;284;-405;-487;-30;1402;-2013;9452;6196;1019;323;1279;-274;-437;-476;17;30;30;1402;1402;257;-421;0;0;30;-30;2457;0;0;0;22;0;0;0;0;0;
368;1610;940;1010;948;107;6;96;1234;10000;17257;20958;0;105;-430;347;212;348;-378;-300;516;835;500;1306;13851;-46;-525;-464;13380;29491;1353;0;603;1353;1353;-632;207;-16;495;175;25000;1611;11404;-658;548;171;251;262;-617;-641;516;893;498;1361;13249;162;171;-472;13245;20890;1448;0;651;1448;1448;149;471;464;-179;1402;-2668;3749;490;5650;322;1276;-286;-465;448;-211;30;30;1402;1402;175;462;0;0;30;-30;2623;0;0;0;21;0;0;0;0;0;
369;1610;940;997;923;108;7;97;1234;5678;0;16915;21698;419;42;-396;234;262;-388;-412;516;835;508;1306;13799;-47;-576;53;13892;8055;1353;0;605;1353;1353;518;211;0;514;-504;3572;25000;8296;606;-716;131;276;336;-625;-702;516;890;499;1367;13197;164;176;-710;13394;2321;1442;0;653;1442;1442;-497;-130;-362;349;1399;-2749;8311;5043;10213;322;1276;-299;-480;-333;374;30;30;1399;1399;-504;-101;0;0;30;-30;2623;0;0;0;20;0;0;0;0;0;
370;1610;940;1012;942;106;5;97;1234;11000;21884;0;16305;-314;360;38;201;171;-396;-321;516;829;509;1302;13807;-48;-568;231;13576;19251;1343;0;607;1343;1343;-258;184;7;503;347;16534;0;21198;-253;653;-396;242;237;-635;-611;516;886;500;1364;13164;166;182;-488;13006;16521;1436;0;654;1436;1436;380;-339;196;-456;1394;-1615;2488;9592;4395;322;1276;-296;-470;150;-463;30;30;1394;1394;347;-363;0;0;30;-30;2623;0;0;0;20;0;0;0;0;0;
371;1605;940;977;924;105;6;97;1234;6872;15506;22677;0;61;-477;432;268;280;-406;-446;516;827;504;1317;13728;-49;-625;65;13818;30447;1341;0;609;1341;1341;32;221;1;512;111;14176;22904;0;43;-641;587;322;327;-643;-629;516;883;496;1381;13082;168;187;-514;13080;30583;1431;0;656;1431;1431;77;506;5;503;1392;-3023;6840;3592;8750;321;1272;-311;-480;62;486;30;30;1392;1392;111;500;0;0;30;-30;2457;0;0;0;19;0;0;0;0;0;
372;1605;940;988;935;106;5;100;1234;5611;0;15751;22467;393;63;-414;244;243;-414;-413;516;826;506;1309;13755;-49;-570;38;13777;8602;1339;0;611;1339;1339;350;222;0;511;-490;4566;7127;25000;440;334;-676;276;194;-653;-703;516;882;504;1368;13173;169;191;-413;13383;11605;1430;0;658;1430;1430;-480;-174;-260;-439;1391;-2443;797;7922;2712;321;1272;-317;-497;-297;-403;30;30;1391;1391;-490;-143;0;0;30;-30;2457;0;0;0;19;0;0;0;0;0;
373;1600;940;997;943;108;6;92;1234;5625;22151;0;15924;-451;406;114;271;286;-424;-386;516;828;500;1315;13726;-50;-617;-86;13561;19388;1342;0;612;1342;1342;-623;225;-2;502;357;25000;10921;1756;-697;116;636;241;206;-661;-730;516;880;507;1368;13160;171;196;-592;13399;25259;1426;0;660;1426;1426;384;-327;449;236;1393;-2632;5047;1735;6931;320;1269;-320;-504;461;197;30;30;1393;1393;357;-353;0;0;30;-30;2623;0;0;0;19;0;0;0;0;0;
374;1600;940;979;918;108;4;99;1234;9572;16152;22166;0;55;-501;451;260;310;-432;-456;516;824;506;1323;13635;-51;-578;-267;13761;30174;1336;0;614;1336;1336;717;234;-9;511;135;0;20354;17373;665;-354;-281;257;232;-671;-624;516;878;497;1376;13114;175;202;-697;12825;6007;1423;0;662;1423;1423;99;503;-490;18;1388;-3295;9236;5924;705;320;1269;-334;-493;-476;63;30;30;1388;1388;135;492;0;0;30;-30;2457;0;0;0;18;0;0;0;0;0;
375;1600;940;1000;943;109;4;90;1234;7382;0;16477;21823;429;22;-426;240;258;-442;-428;516;824;505;1312;13744;-52;-523;-255;13653;8192;1336;0;616;1336;1336;-670;238;-8;506;-493;23323;0;13743;-742;706;36;336;373;-679;-748;516;875;497;1389;13085;175;206;-976;13238;19661;1418;0;664;1418;1418;-487;-145;439;-247;1388;-2524;2978;10092;4866;320;1269;-338;-522;405;-287;30;30;1388;1388;-493;-114;0;0;30;-30;2623;0;0;0;19;0;0;0;0;0;
376;1595;940;1009;925;108;6;100;1234;13550;21502;0;16522;-327;329;-10;218;194;-450;-327;516;822;506;1314;13722;-54;-624;-174;13338;18978;1332;0;618;1332;1332;304;180;-5;494;333;8425;25000;3741;297;-746;434;287;279;-689;-688;516;876;500;1380;13094;178;212;-777;13094;137;1420;0;665;1420;1420;371;-341;-201;458;1390;-1912;6958;3626;8849;319;1215;-335;-518;-152;466;30;30;1390;1390;333;-365;0;0;30;-30;2623;0;0;0;19;0;0;0;0;0;
377;1595;940;990;922;108;5;95;1234;11925;17226;21098;0;-33;-419;469;265;262;-460;-440;516;822;501;1325;13661;-55;-631;-193;13510;29628;1332;0;619;1332;1332;64;215;-6;501;175;9145;3196;25000;103;693;-724;352;339;-697;-751;516;873;492;1399;13047;180;217;-795;13094;13517;1415;0;667;1415;1415;139;483;-77;-490;1386;-2884;460;7611;2366;319;1215;-348;-528;-125;-475;30;30;1386;1386;175;469;0;0;30;-30;2457;0;0;0;18;0;0;0;0;0;
378;1590;940;979;944;109;4;95;1234;9275;0;18370;20149;496;-120;-442;236;260;-468;-460;516;820;504;1320;13693;-55;-547;-317;13556;7373;1329;0;621;1329;1329;-530;223;-10;503;-502;22493;14821;0;-552;-208;792;321;321;-707;-730;516;873;496;1393;13074;181;221;-1031;13047;26624;1415;0;669;1415;1415;-499;-65;347;356;1387;-2922;4319;1003;6216;318;1212;-357;-535;374;316;30;30;1387;1387;-502;-37;0;0;30;-30;2457;0;0;0;18;0;0;0;0;0;
379;1590;940;979;928;111;6;99;1234;7222;20081;0;18355;-385;493;-70;197;265;-478;-428;516;818;508;1314;13736;-57;-524;-718;13455;18022;1325;0;623;1325;1325;772;195;-25;498;281;0;17685;20116;754;-238;-535;352;323;-715;-701;516;873;494;1399;13022;182;227;-865;12850;7100;1415;0;671;1415;1415;309;-397;-484;-114;1386;-3184;8129;4801;10027;318;1212;-364;-533;-480;-51;30;30;1386;1386;281;-412;0;0;30;-30;2457;0;0;0;19;0;0;0;0;0;
380;1590;940;996;948;110;7;98;1234;6399;19261;19310;0;-151;-350;499;219;239;-486;-453;516;816;508;1315;13721;-58;-565;-455;13565;28672;1323;0;625;1323;1323;-746;201;-16;503;250;25000;1225;11921;-869;666;169;352;454;-725;-794;516;870;500;1396;13050;184;232;-1418;13292;20207;1410;0;672;1410;1410;219;458;473;-187;1387;-2942;1432;8591;3332;318;1212;-372;-569;444;-231;30;30;1387;1387;250;436;0;0;30;-30;2623;0;0;0;19;0;0;0;0;0;
381;1585;940;1018;943;109;3;93;1234;14450;0;20285;18090;560;-196;-345;247;280;-496;-492;516;815;502;1338;13587;-59;-611;-558;13425;6281;1321;0;627;1321;1321;452;208;-19;499;-497;6695;25000;5231;550;-885;375;378;471;-733;-780;516;870;492;1409;12971;187;238;-1348;13033;546;1410;0;674;1410;1410;-501;11;-262;421;1384;-3601;5048;1716;6951;317;1208;-378;-566;-217;440;30;30;1384;1384;-497;46;0;0;30;-30;2623;0;0;0;17;0;0;0;0;0;
382;1585;940;1006;921;110;5;96;1234;9050;17135;0;21211;-256;553;-270;223;217;-504;-493;516;817;508;1326;13648;-60;-594;-543;13542;16794;1324;0;629;1324;1324;35;195;-19;503;172;10113;2419;25000;60;782;-772;363;375;-743;-816;516;871;498;1405;13007;188;243;-1132;13188;13790;1412;0;676;1412;1412;208;-463;-35;-504;1385;-3018;8605;5261;10510;317;1208;-387;-573;-88;-488;30;30;1385;1385;172;-472;0;0;30;-30;2623;0;0;0;18;0;0;0;0;0;
383;1580;940;978;943;110;5;96;1234;7548;22645;15878;0;-452;-81;590;140;109;-514;-584;516;819;526;1309;13704;-61;-398;-461;14070;27307;1327;0;630;1327;1327;-541;188;-16;522;376;21207;16993;0;-633;-177;831;218;186;-751;-838;516;873;518;1384;13108;190;248;-1205;13370;27307;1415;0;678;1415;1415;360;384;299;418;1387;-1919;1628;8824;3539;316;1206;-406;-578;326;383;30;30;1387;1387;376;361;0;0;30;-30;2457;0;0;0;19;0;0;0;0;0;
384;1580;940;993;950;111;7;92;1234;7744;0;23432;14451;597;-504;-96;197;160;-522;-621;516;817;516;1335;13589;-62;-506;-505;13880;4915;1324;0;632;1324;1324;780;205;-17;515;-479;0;15762;21813;787;-46;-667;388;398;-761;-767;516;876;496;1412;13005;192;253;-1212;12997;7919;1419;0;680;1419;1419;-490;167;-465;-194;1385;-2709;5012;1654;6920;316;1205;-408;-582;-471;-130;30;30;1385;1385;-479;192;0;0;30;-30;2623;0;0;0;17;0;0;0;0;0;
385;1580;940;1005;925;112;4;101;1234;7500;13605;0;23540;-76;503;-432;254;172;-532;-516;516;817;503;1340;13584;-63;-674;-474;13424;15428;1324;0;634;1324;1324;-847;194;-16;499;40;25000;3703;8467;-924;517;375;372;435;-769;-819;516;880;497;1411;13038;194;257;-1486;13039;21572;1426;0;682;1426;1426;76;-497;500;-47;1386;-2496;8346;4987;10258;316;1205;-404;-594;481;-102;30;30;1386;1386;40;-498;0;0;30;-30;2623;0;0;0;17;0;0;0;0;0;
386;1575;940;1022;950;112;7;99;1234;16000;25000;11699;1077;-493;4;482;190;166;-540;-539;516;817;515;1328;13626;-63;-452;-632;13663;25668;1324;0;636;1324;1324;629;222;-22;507;454;2806;25000;9504;639;-851;193;309;295;-779;-826;516;880;507;1391;13153;195;259;-1280;13205;2458;1426;0;683;1426;1426;444;258;-408;305;1386;-2258;1100;8306;3013;315;1201;-417;-599;-362;338;30;30;1386;1386;454;227;0;0;30;-30;2623;0;0;0;17;0;0;0;0;0;
387;1575;940;1012;952;113;7;99;1234;11000;2059;25000;10488;453;-457;28;237;201;-550;-492;516;814;507;1343;13559;-65;-581;-778;13349;3277;1320;0;637;1320;1320;-250;212;-28;496;-388;15757;0;21417;-214;723;-463;292;249;-787;-671;516;880;496;1391;13146;197;262;-1049;12563;16111;1426;0;685;1426;1426;-419;284;173;-451;1385;-2572;4240;869;6157;315;1201;-419;-572;121;-455;30;30;1385;1385;-388;311;0;0;30;-30;2623;0;0;0;16;0;0;0;0;0;
388;1575;940;949;926;112;4;87;1234;10490;9209;2560;25000;23;615;-603;281;347;-558;-611;516;814;509;1348;13479;-65;-516;-1075;13735;13517;1319;0;639;1319;1319;-146;287;-39;512;-122;15584;21853;0;-82;-659;723;343;365;-797;-713;516;883;505;1399;13071;201;268;-1360;12883;29764;1431;0;687;1431;1431;-81;-513;51;507;1382;-4102;7356;3964;9269;315;1201;-445;-602;114;471;30;30;1382;1382;-122;-499;0;0;30;-30;2295;0;0;0;15;0;0;0;0;0;
389;1570;940;970;927;112;6;99;1234;9234;25000;7749;3985;-600;159;462;274;250;-568;-572;516;813;505;1355;13440;-67;-635;-846;13418;23893;1317;0;641;1317;1317;551;223;-30;500;494;3251;8672;25000;661;303;-873;327;280;-805;-904;516;883;509;1406;13038;204;272;-1135;13400;10786;1431;0;689;1431;1431;493;124;-312;-408;1382;-3507;10393;7026;1709;314;1198;-438;-626;-346;-366;30;30;1382;1382;494;80;0;0;30;-30;2457;0;0;0;14;0;0;0;0;0;
390;1570;940;997;948;115;6;98;1234;11483;5583;25000;6212;471;-632;179;289;348;-576;-565;516;813;498;1363;13361;-67;-578;-1124;13164;1229;1318;0;643;1318;1318;-815;256;-41;491;-258;25000;9865;2751;-851;182;726;352;314;-815;-850;516;883;500;1417;12979;209;277;-1171;12996;24576;1431;0;690;1431;1431;-290;403;454;208;1382;-4167;2790;10030;4712;314;1198;-442;-618;464;153;30;30;1382;1382;-258;420;0;0;30;-30;2623;0;0;0;13;0;0;0;0;0;
391;1565;940;1006;945;112;4;100;1234;11150;4592;7473;25000;275;303;-589;276;254;-586;-524;516;814;496;1360;13412;-69;-628;-1061;12999;11469;1320;0;645;1320;1320;888;224;-38;484;-295;0;20440;17115;845;-447;-332;347;345;-823;-774;516;882;496;1407;12990;211;282;-1195;12646;5598;1429;0;692;1429;1429;-267;-411;-490;13;1383;-3216;5616;2235;7515;313;1194;-441;-608;-471;71;30;30;1383;1383;-295;-386;0;0;30;-30;2623;0;0;0;14;0;0;0;0;0;
392;1565;940;999;928;114;7;98;1234;7973;25000;2900;9404;-663;443;313;294;298;-594;-596;516;813;497;1363;13437;-69;-529;-1046;13200;21572;1317;0;647;1317;1317;-819;285;-38;492;473;22378;0;14526;-817;784;-3;451;459;-833;-813;516;880;484;1428;12964;214;286;-1364;12666;19251;1426;0;694;1426;1426;482;-106;413;-256;1380;-3380;8412;5000;10312;313;1194;-455;-627;370;-301;30;30;1380;1380;473;-140;0;0;30;-30;2623;0;0;0;14;0;0;0;0;0;
393;1565;940;1007;926;112;4;98;1234;13450;11067;25000;1683;149;-635;505;282;266;-604;-619;516;811;503;1363;13427;-71;-629;-1086;13351;31812;1315;0;648;1315;1315;417;231;-39;497;-52;8654;25000;3730;422;-916;511;417;422;-841;-823;516;880;495;1416;12976;217;292;-1196;12878;0;1426;0;696;1426;1426;-90;496;-211;453;1379;-3904;479;7741;2398;313;1194;-467;-636;-143;463;30;30;1379;1379;-52;496;0;0;30;-30;2623;0;0;0;14;0;0;0;0;0;
394;1560;940;1013;946;115;5;83;1234;15100;0;12513;25000;610;83;-645;290;284;-612;-683;516;812;506;1372;13384;-72;-577;-1126;13563;9284;1316;0;650;1316;1316;81;262;-41;505;-440;9840;2716;25000;114;828;-878;397;393;-851;-909;516;877;499;1420;12942;220;297;-1163;13056;13653;1421;0;698;1421;1421;-422;-289;-41;-500;1377;-4076;3169;10424;5073;312;1191;-481;-649;-99;-481;30;30;1377;1377;-440;-253;0;0;30;-30;2623;0;0;0;14;0;0;0;0;0;
395;1560;940;1005;945;114;5;100;1234;12450;23236;0;14268;-688;666;45;327;381;-622;-674;516;812;501;1374;13385;-73;-552;-1482;13454;19388;1316;0;652;1316;1316;-558;308;-54;501;400;20991;16527;0;-533;-388;932;412;415;-859;-831;516;876;493;1413;12973;222;302;-1219;12723;27170;1420;0;700;1420;1420;429;-273;275;408;1376;-4564;5680;2247;7587;312;1191;-494;-642;318;358;30;30;1376;1376;400;-306;0;0;30;-30;2623;0;0;0;14;0;0;0;0;0;
396;1560;940;965;924;115;6;99;1234;10564;15728;22481;0;-87;-686;800;330;393;-630;-766;516;814;506;1381;13356;-74;-582;-1498;13692;29764;1320;0;654;1320;1320;901;297;-55;511;120;0;15918;21662;940;-150;-720;452;401;-869;-911;516;873;496;1429;12950;225;307;-1106;12964;7782;1415;0;701;1415;1415;79;512;-465;-200;1377;-5581;8171;4739;10080;312;1191;-510;-661;-472;-123;30;30;1377;1377;120;500;0;0;30;-30;2457;0;0;0;13;0;0;0;0;0;
397;1555;940;1013;928;116;7;101;1234;11500;0;17450;20948;681;-205;-403;242;236;-640;-648;516;815;515;1358;13446;-75;-593;-1387;13480;7236;1321;0;655;1321;1321;-931;215;-51;502;-499;25000;2460;10167;-1006;681;303;397;463;-877;-918;516;873;501;1407;12975;227;312;-1379;13078;21026;1415;0;703;1415;1415;-503;-121;490;-113;1377;-3977;10580;7141;1774;311;1187;-500;-675;464;-166;30;30;1377;1377;-499;-74;0;0;30;-30;2623;0;0;0;15;0;0;0;0;0;
398;1555;940;984;948;116;4;99;1234;9150;19941;0;19478;-213;857;-525;37;42;-648;-823;516;814;552;1333;13607;-76;-104;-1473;14347;17476;1320;0;657;1320;1320;432;199;-54;533;276;5160;25000;5975;476;-988;582;210;225;-887;-998;516;870;535;1367;13165;227;315;-1197;13823;1365;1410;0;705;1410;1410;307;-457;-321;427;1375;-1042;2235;9517;4147;311;1187;-521;-702;-274;440;30;30;1375;1375;276;-459;0;0;30;-30;2457;0;0;0;17;0;0;0;0;0;
399;1555;940;953;947;116;4;116;1234;10462;22205;17400;0;-762;-37;758;5;-54;-658;-887;516;816;565;1321;13633;-77;-14;-1024;14832;27716;1322;0;659;1322;1322;215;204;-37;551;360;11720;0;25000;243;830;-1060;113;164;-895;-1105;516;870;558;1347;13246;228;318;-1192;14463;14473;1410;0;707;1410;1410;349;445;14;-560;1376;1444;4511;1062;6424;311;1184;-544;-732;-28;-541;30;30;1376;1376;360;418;0;0;30;-30;2295;0;0;0;17;0;0;0;0;0;
400;1550;940;989;931;116;5;99;1234;8649;0;21774;16158;666;-531;-203;236;186;-666;-666;516;815;509;1375;13414;-78;-620;-1259;13274;5325;1321;0;661;1321;1321;-563;198;-46;495;-482;20805;16780;0;-572;-359;936;358;314;-905;-886;516;870;500;1401;13040;231;323;-745;12777;27580;1410;0;708;1410;1410;-497;84;271;410;1375;-3461;6586;3138;8503;310;1184;-511;-665;311;365;30;30;1375;1375;-482;120;0;0;30;-30;2457;0;0;0;14;0;0;0;0;0;
401;1550;940;978;928;117;5;94;1234;11008;14717;0;22823;-199;813;-581;326;322;-676;-762;516;815;500;1405;13214;-79;-648;-1522;13300;15565;1321;0;663;1321;1321;934;259;-56;498;82;0;15952;21537;928;-126;-776;429;423;-913;-907;516;870;496;1414;12936;236;329;-962;12864;7919;1410;0;710;1410;1410;119;-489;-460;-189;1373;-5156;8700;5249;10620;310;1184;-532;-683;-468;-120;30;30;1373;1373;82;-494;0;0;30;-30;2457;0;0;0;11;0;0;0;0;0;
402;1545;940;1016;928;116;5;101;1234;13000;23414;13165;0;-486;-113;605;258;289;-684;-569;516;812;503;1371;13330;-80;-534;-1681;12895;25805;1316;0;665;1316;1316;-983;250;-62;481;407;25000;2572;10873;-900;578;338;434;479;-923;-774;516;867;488;1396;12995;238;334;-1040;12468;20890;1405;0;712;1405;1405;392;301;466;-120;1372;-3611;10717;7257;1859;309;1180;-518;-671;433;-179;30;30;1372;1372;407;263;0;0;30;-30;2623;0;0;0;13;0;0;0;0;0;
403;1545;940;976;951;119;4;100;1234;10608;1698;25000;11467;656;-687;-3;371;280;-694;-711;516;812;492;1407;13239;-82;-791;-1093;13066;3413;1316;0;666;1316;1316;666;237;-40;489;-404;6442;25000;5454;689;-1093;454;484;488;-931;-1016;516;868;491;1417;12961;241;339;-804;13093;1092;1406;0;714;1406;1406;-435;237;-283;406;1370;-4488;1910;9242;3835;309;1180;-531;-707;-226;436;30;30;1370;1370;-404;277;0;0;30;-30;2457;0;0;0;11;0;0;0;0;0;
404;1540;940;986;953;118;6;98;1234;9194;10270;2271;25000;76;661;-760;337;344;-702;-748;516;814;501;1409;13124;-83;-696;-1652;13186;13653;1319;0;668;1319;1319;16;250;-61;493;-82;10602;1876;25000;33;1017;-1025;430;477;-941;-1077;516;867;507;1403;12945;247;345;-992;13462;14063;1405;0;716;1405;1405;-35;-504;-8;-515;1373;-5615;3691;230;5620;308;1177;-550;-736;-70;-501;30;30;1373;1373;-82;-490;0;0;30;-30;2457;0;0;0;9;0;0;0;0;0;
405;1540;940;969;945;116;5;85;1234;13964;25000;7952;4327;-652;206;486;327;260;-712;-618;516;813;498;1402;13141;-84;-752;-1423;12815;23757;1317;0;670;1317;1317;-677;222;-52;479;476;22122;15256;0;-655;-304;978;370;361;-949;-919;516;867;503;1383;13023;252;350;-733;12978;27034;1405;0;718;1405;1405;478;130;326;371;1369;-3926;5452;1992;7383;308;1177;-537;-706;360;327;30;30;1369;1369;476;77;0;0;30;-30;2457;0;0;0;10;0;0;0;0;0;
406;1540;940;967;929;116;5;96;1234;14085;5945;25000;6221;423;-713;289;338;293;-720;-653;516;813;497;1413;13101;-84;-733;-1501;12749;1092;1318;0;672;1318;1318;1025;235;-55;477;-245;0;18107;19515;900;-253;-585;455;351;-959;-850;516;868;493;1387;13028;258;355;-218;12648;7236;1406;0;719;1406;1406;-299;393;-479;-110;1369;-4408;7150;3676;9083;308;1177;-543;-687;-473;-29;30;30;1369;1369;-245;413;0;0;30;-30;2457;0;0;0;9;0;0;0;0;0;
407;1535;940;980;925;118;3;102;1234;11169;4884;7504;25000;313;373;-682;326;355;-730;-585;516;810;497;1395;13227;-85;-656;-1869;12565;11059;1313;0;673;1313;1313;-963;255;-69;470;-284;22857;0;13711;-916;760;126;473;503;-967;-847;516;864;491;1384;13116;261;358;-850;12689;19797;1400;0;721;1400;1400;-248;-425;437;-221;1363;-4439;8750;5280;10685;307;1173;-548;-710;388;-276;30;30;1363;1363;-284;-380;0;0;30;-30;2457;0;0;0;11;0;0;0;0;0;
408;1535;940;1019;934;118;7;102;1234;14500;25000;2352;10115;-870;676;254;326;358;-738;-829;516;811;502;1413;13128;-86;-493;-1697;13203;21026;1314;0;675;1314;1314;450;345;-62;494;469;9078;25000;3253;514;-1173;670;502;568;-977;-1035;516;861;493;1391;13079;266;362;-854;13081;32495;1395;0;723;1395;1395;482;-132;-198;458;1360;-4727;10290;6830;1383;307;1173;-577;-740;-127;473;30;30;1360;1360;469;-167;0;0;30;-30;2623;0;0;0;9;0;0;0;0;0;
409;1535;940;1010;947;119;5;93;1234;10000;12058;25000;1033;90;-820;764;321;389;-748;-831;516;811;510;1412;13113;-87;-538;-1921;13367;30993;1314;0;677;1314;1314;455;315;-71;500;-15;5350;6511;25000;498;522;-983;376;286;-985;-958;516;855;509;1360;13172;271;366;-90;13157;12151;1386;0;725;1386;1386;-61;510;-213;-458;1358;-5731;868;8269;2823;307;1173;-595;-728;-267;-413;30;30;1358;1358;-15;505;0;0;30;-30;2623;0;0;0;9;0;0;0;0;0;
410;1530;940;1002;945;120;2;100;1234;9990;0;15374;22187;817;-77;-724;398;394;-756;-806;516;809;495;1428;13018;-88;-753;-1581;13069;8055;1311;0;679;1311;1311;-1016;270;-58;490;-471;25000;8735;3337;-1092;226;902;437;446;-995;-1070;516;855;506;1382;13056;278;372;-500;13290;24303;1385;0;726;1385;1385;-460;-193;475;186;1354;-6402;2277;9645;4190;306;1170;-590;-755;485;116;30;30;1354;1354;-471;-146;0;0;30;-30;2623;0;0;0;8;0;0;0;0;0;
411;1530;940;1015;948;119;5;99;1234;12500;20311;0;17210;-550;740;-170;408;360;-766;-669;516;806;490;1423;13042;-89;-814;-1530;12557;18022;1306;0;681;1306;1306;985;253;-56;471;292;1870;25000;11039;973;-947;-43;456;428;-1003;-1017;516;848;503;1370;13096;283;376;-331;13196;3550;1375;0;728;1375;1375;348;-343;-447;237;1349;-5115;3518;10895;5433;306;1170;-576;-751;-398;293;30;30;1349;1349;292;-373;0;0;30;-30;2623;0;0;0;8;0;0;0;0;0;
412;1525;940;1005;947;120;6;104;1234;9740;19915;17609;0;-306;-561;850;480;497;-774;-713;516;805;477;1437;12956;-90;-726;-1631;12490;27716;1304;0;683;1304;1304;-258;328;-60;468;277;13395;0;23410;-241;1049;-816;451;433;-1013;-1014;516;845;502;1365;13110;290;381;-277;13143;15428;1369;0;730;1369;1369;233;415;102;-492;1346;-5660;4720;1185;6636;305;1166;-587;-754;32;-491;30;30;1346;1346;277;381;0;0;30;-30;2623;0;0;0;7;0;0;0;0;0;
413;1525;940;1012;949;119;7;101;1234;11000;0;23072;14094;792;-694;-104;328;255;-784;-823;516;802;507;1415;12971;-91;-726;-1248;13167;4506;1299;0;684;1299;1299;-742;235;-45;494;-456;22598;14946;0;-786;-270;1076;368;335;-1021;-1053;516;843;514;1355;13086;298;388;-92;13300;27034;1367;0;732;1367;1367;-481;150;341;377;1340;-4995;5852;2318;7771;305;1166;-603;-764;378;324;30;30;1340;1340;-456;193;0;0;30;-30;2623;0;0;0;7;0;0;0;0;0;
414;1525;940;954;930;119;5;104;1234;14674;10810;1811;25000;53;830;-840;401;367;-792;-892;516;803;503;1436;12912;-91;-664;-1466;13346;14063;1302;0;686;1302;1302;1119;315;-54;500;-62;0;21375;16473;1129;-654;-470;440;390;-1031;-1064;516;842;504;1365;13032;306;395;29;13158;5871;1364;0;734;1364;1364;-13;-509;-499;40;1337;-5789;6887;3352;8808;305;1166;-627;-763;-482;105;30;30;1337;1337;-62;-499;0;0;30;-30;2295;0;0;0;6;0;0;0;0;0;
415;1520;940;1028;930;121;6;100;1234;19000;25000;8039;3857;-723;348;467;194;198;-802;-698;516;802;532;1362;13272;-93;-510;-1796;13205;23620;1300;0;688;1300;1300;-415;207;-66;493;489;17438;0;20640;-413;955;-520;256;274;-1039;-905;516;840;527;1307;13381;309;396;-221;13208;17203;1361;0;736;1361;1361;503;150;246;-448;1334;-3930;7886;4339;9808;304;1163;-612;-771;183;-457;30;30;1334;1334;489;89;0;0;30;-30;2795;0;0;0;12;0;0;0;0;0;
416;1520;940;1016;924;122;3;101;1234;18400;7977;25000;4204;210;-719;438;227;192;-810;-672;516;798;520;1374;13311;-93;-562;-1552;12911;137;1293;0;690;1293;1293;-566;215;-57;482;-169;19204;18545;0;-330;-483;903;282;353;-1049;-790;516;837;519;1308;13472;312;397;-357;12750;28535;1356;0;737;1356;1356;-225;454;198;459;1327;-3472;8749;5203;10674;304;1163;-605;-753;250;403;30;30;1327;1327;-169;455;0;0;30;-30;2623;0;0;0;12;0;0;0;0;0;
417;1515;940;994;924;124;5;101;1234;8213;1332;11803;25000;716;158;-803;364;371;-820;-825;516;796;507;1396;13295;-94;-650;-1737;13204;9421;1290;0;691;1290;1290;1123;293;-64;493;-416;0;18919;18820;941;-260;-533;412;372;-1057;-878;516;834;504;1327;13497;314;397;-9;12741;6963;1351;0;739;1351;1351;-395;-320;-488;-81;1324;-5895;9482;6052;491;303;1159;-641;-753;-475;1;30;30;1324;1324;-416;-270;0;0;30;-30;2623;0;0;0;12;0;0;0;0;0;
